130,40.392,2.3744
128,6.7842,1.2464
143,25.467,1.4083
50,29.537,4.3883
185,12.212,3.7925
121,11.063,3.5966
27,21.292,4.9498
70,8.0367,3.5955
49,5.5317,3.6236
68,52.291,2.6548
83,11.794,4.7073
107,31.521,2.5453
143,6.7842,4.6796
85,24.319,3.5639
5,51.143,4.2875
168,33.817,2.4334
21,19.935,2.6064
125,0.41749,4.9811
1,11.168,3.1986
4,3.7574,1.722
99,51.664,4.917
119,29.433,3.7315
29,10.124,4.612
17,32.773,0.47077
128,45.089,2.595
37,8.4542,2.3733
82,22.231,1.1679
158,38.305,4.2796
86,13.151,1.5425
55,47.281,1.4966
42,9.4979,2.5599
58,6.7842,5.0299
139,7.0973,2.757
188,3.1312,2.2092
195,34.339,2.4166
104,30.686,2.4841
78,22.858,1.1407
15,12.107,1.4502
59,8.4542,1.4203
177,6.6798,2.4991
2,25.467,4.0464
44,46.655,0.55599
169,34.339,2.4546
185,37.783,1.107
118,38.409,1.0942
94,10.229,2.6117
80,46.237,1.1191
13,0.41749,3.8226
112,35.174,4.3317
119,8.8717,3.1337
19,22.023,4.4732
87,52.291,3.5515
93,44.985,2.4037
184,25.154,3.2391
149,51.769,0.30997
104,34.547,0.59269
101,5.1143,3.7294
161,15.76,1.6833
196,28.702,1.3247
113,42.897,2.8019
133,14.09,3.3352
32,30.268,0.53081
188,17.848,2.9302
35,30.059,1.6287
85,44.045,4.7068
123,7.6192,2.659
148,38.827,3.4513
179,47.698,4.4282
22,29.12,3.1224
172,15.134,3.9316
128,36.53,4.5163
116,8.6629,2.9286
75,9.2892,4.5122
74,36.948,1.0985
198,5.5317,2.4978
64,4.3836,0.92661
146,14.717,4.6161
162,44.776,4.9918
8,32.147,4.495
113,49.89,1.7755
4,1.5656,5.2416
138,18.161,2.7133
57,48.533,1.5115
14,21.292,4.7114
139,46.863,2.1954
41,47.072,3.1411
28,3.7574,1.4292
184,19.622,3.5287
47,12.525,1.7989
164,47.072,3.4191
163,34.547,1.6248
108,40.079,4.3823
167,34.339,4.3859
18,8.2454,3.6491
166,18.474,3.9699
179,48.325,1.1184
33,19.726,2.0105
174,32.356,1.4724
94,24.528,3.4841
166,29.642,1.7977
180,22.023,4.0327
184,10.333,2.524
82,51.978,4.4446
182,33.504,1.2792
141,51.769,4.5555
140,6.993,2.154
76,47.907,2.5439
114,36.113,3.5287
179,45.82,2.9867
82,12.316,1.9754
89,6.3667,3.7619
46,24.11,0.23467
104,8.976,0.27875
123,6.7842,2.7935
183,36.009,2.3606
6,24.736,1.5779
172,22.858,1.2783
148,49.473,3.6373
177,39.035,1.0014
18,4.2793,3.5631
4,43.523,1.4974
140,9.4979,3.8036
38,24.006,2.3678
127,4.5924,1.6608
69,31.625,1.8358
17,9.811,3.7671
122,27.972,2.4388
133,9.1848,1.1488
72,42.375,4.7652
82,16.282,2.2364
159,11.063,2.1519
76,30.686,1.802
75,8.5586,4.9488
158,35.8,4.2267
63,9.1848,0.86942
131,18.996,4.719
21,44.671,1.1517
165,38.2,3.439
107,36.53,3.7282
80,33.921,1.3517
12,1.5656,2.5446
112,32.356,3.0193
101,12.003,2.3954
195,36.635,0.8201
40,0.52186,4.6369
88,8.4542,2.894
144,27.659,2.3161
33,18.265,3.6941
180,33.817,0.98361
61,40.392,1.6194
25,38.305,3.4366
94,29.224,1.7547
110,9.811,0.056279
172,13.151,3.8817
82,27.763,3.5952
43,32.251,2.4267
4,39.453,2.2191
63,29.224,2.605
119,14.508,1.9048
52,6.5755,4.3517
162,32.877,1.4258
123,8.7673,1.2282
77,31.312,1.516
5,42.271,1.4116
149,19.935,1.3935
173,17.848,1.3421
193,11.69,4.8154
137,19.205,2.3865
106,13.777,2.3105
28,2.8181,3.669
15,4.1749,2.029
24,50.203,3.6575
191,36.948,1.5371
143,15.03,1.5047
186,26.093,2.4589
26,50.725,3.6378
44,0.62624,1.3243
169,44.776,3.5637
51,18.891,3.5995
131,15.552,0.37511
146,30.477,4.0416
115,38.722,1.6091
198,10.437,-0.19565
180,15.865,2.8708
85,21.188,4.1605
89,41.853,2.4085
68,5.9492,2.7359
57,23.379,0.5849
10,26.824,3.6907
51,14.508,1.6887
30,13.255,1.4663
19,20.457,4.97
23,15.03,2.9565
11,28.285,3.7593
160,40.705,2.3139
186,23.901,1.2844
170,4.1749,4.87
62,15.76,3.5652
30,30.372,4.3999
16,45.82,4.221
81,32.46,2.4709
70,12.942,3.5422
71,18.265,1.4942
31,35.591,0.52685
106,37.574,3.1886
66,26.719,1.6254
7,43.315,2.3656
123,46.028,3.5517
186,42.584,1.5721
77,49.264,3.7788
79,30.79,2.2475
29,13.36,4.5291
84,4.8011,4.6098
136,48.638,1.697
69,44.88,2.1421
25,4.9055,4.5109
146,3.1312,0.69453
89,34.339,2.6401
18,1.7743,2.7781
181,50.516,3.3412
8,20.77,2.4267
181,8.6629,3.7293
132,21.605,2.3757
122,14.612,4.6146
169,11.481,4.4767
70,23.693,1.3014
133,47.281,1.4026
162,28.702,1.5837
82,43.315,1.5273
171,44.045,2.692
145,47.176,0.28819
58,33.399,1.5938
129,29.016,3.3615
78,22.44,1.6499
91,50.308,1.6096
11,4.2793,4.7061
5,33.086,2.4066
172,3.2356,1.2922
46,31.938,3.2238
97,31.521,0.82003
133,11.794,1.1754
138,39.975,2.3608
45,18.891,4.6099
147,17.013,2.5035
17,33.086,1.0656
79,43.941,0.89418
41,44.88,2.2338
165,37.261,4.4661
73,51.978,2.9742
50,25.78,1.2915
151,14.508,4.7394
1,17.952,1.5206
177,6.3667,2.5557
73,22.753,4.4783
59,47.072,1.997
82,1.9831,1.378
124,8.3498,0.34337
36,32.147,3.5748
164,33.712,2.8696
31,34.756,1.2747
12,1.0437,1.1333
42,34.86,1.5071
72,46.655,3.9916
123,25.78,4.4334
45,31.521,3.6857
39,27.033,1.2662
15,48.533,0.59493
142,49.89,2.5423
145,2.0875,4.1215
29,40.705,1.4912
92,5.9492,3.8811
165,21.501,2.4713
115,51.038,4.7753
51,29.642,3.3553
131,44.045,0.31237
87,41.227,3.4395
194,4.6968,3.5572
191,46.028,2.5469
60,24.319,2.0212
27,9.3935,1.3501
139,44.567,0.64493
184,22.649,4.7742
199,18.37,4.4488
121,30.164,0.47713
36,15.238,3.481
142,5.323,5.4246
77,49.473,3.2731
51,44.045,2.4592
196,8.3498,3.8222
126,39.035,0.95075
161,30.894,0.61006
85,26.093,1.2244
31,12.003,3.5738
29,46.759,3.5019
122,15.03,3.1832
175,52.291,1.66
155,49.264,4.2538
63,50.203,3.2685
61,7.4105,2.1619
89,32.773,3.0817
54,45.193,3.7214
3,36.322,1.4109
31,51.038,1.5368
63,16.7,1.4319
5,40.81,0.4139
133,51.978,1.6668
134,4.488,3.4768
158,1.4612,0.40992
120,6.3667,2.7312
39,26.302,0.62493
24,8.2454,2.1837
77,41.54,1.5339
96,1.7743,0.50285
177,50.621,4.5844
77,36.426,4.6162
36,22.858,4.8076
196,4.5924,4.2271
7,34.756,4.2169
184,40.497,2.5858
192,51.247,0.28149
140,12.733,1.5091
113,35.8,0.32977
115,31.207,2.9344
17,51.769,1.3719
89,1.3568,0.62144
97,16.804,2.4899
18,35.069,3.5204
167,43.002,3.1221
114,28.702,3.5361
159,51.456,5.1009
94,10.124,2.5778
195,51.456,3.429
169,6.4711,1.3784
48,33.712,1.1378
68,6.4711,2.3182
72,51.456,4.2888
126,14.821,0.39938
157,21.918,4.3273
5,49.055,1.6452
173,51.351,3.5039
134,42.375,0.82119
73,47.281,3.4388
152,8.976,1.5927
67,1.9831,4.5374
166,22.231,3.066
157,23.379,4.6833
184,42.062,1.5083
56,40.705,1.6413
196,17.43,3.4443
44,51.456,1.7166
73,30.999,1.3208
120,42.062,2.6443
75,34.13,4.4214
18,18.683,3.2724
163,22.544,3.3656
54,22.649,4.524
114,47.594,1.4047
44,50.934,1.4004
156,47.803,4.6613
72,41.332,4.4309
116,7.6192,1.1408
24,4.8011,0.72237
107,46.759,4.4326
178,20.875,3.674
61,24.319,2.0065
111,3.1312,1.3874
54,29.746,3.3762
82,28.285,2.111
147,38.722,1.4547
55,4.0705,1.5802
14,16.7,4.8598
13,42.48,0.48274
52,39.766,2.4705
46,38.305,1.5692
136,51.769,2.6275
170,32.356,1.3174
188,25.154,3.7244
189,22.127,0.22374
144,27.137,2.304
88,19.831,4.6187
184,7.8279,4.9494
146,46.237,1.6514
161,45.715,3.6655
125,13.047,0.61041
161,9.6023,1.7191
31,30.79,3.3712
110,13.986,4.0009
153,24.11,2.4925
199,20.561,1.0696
72,7.9323,2.1399
78,37.679,4.6739
125,6.3667,3.6428
74,23.693,3.3746
131,50.621,1.2218
107,27.033,4.448
77,22.127,1.813
16,27.972,3.401
126,36.322,4.6774
199,40.392,3.8424
38,28.181,1.2427
128,15.552,3.2005
22,35.591,4.9273
163,13.882,3.2256
111,36.635,0.30963
25,20.457,1.562
155,6.4711,3.6242
137,1.9831,1.2548
31,42.897,3.4909
139,49.681,1.6051
160,50.308,4.1638
11,9.3935,3.3672
166,2.9224,1.4543
125,26.615,1.5838
190,1.3568,4.6587
76,37.365,3.1051
107,19.518,2.3325
197,36.739,3.7738
168,6.6798,0.46279
119,33.19,3.1737
189,27.137,1.3617
187,23.171,3.6945
109,8.8717,0.33217
199,44.463,2.5158
91,47.907,1.7884
195,23.588,3.5002
197,30.686,2.1534
1,36.426,0.55591
35,3.3399,4.7251
189,18.787,3.6414
23,49.681,0.23915
136,4.0705,2.7003
186,4.2793,3.5302
173,15.03,3.4346
172,18.161,1.6557
164,2.9224,0.045695
199,4.488,1.1955
29,8.5586,5.1198
18,28.911,2.5946
165,6.8886,2.4331
103,46.028,4.5986
109,48.951,0.21054
74,5.9492,4.1326
137,43.523,1.3727
144,13.882,3.5262
172,19.935,1.9405
127,49.264,3.6268
196,15.76,1.3665
84,41.645,4.6586
98,20.561,2.1146
106,13.986,2.7647
166,51.143,1.4453
159,15.03,2.581
164,12.107,4.074
22,21.814,4.4151
21,26.615,1.4233
45,47.176,0.34458
43,25.049,4.3556
21,50.934,3.6223
110,10.646,2.039
143,13.464,2.2901
64,49.055,4.1747
60,20.04,1.6641
164,13.151,3.5946
69,5.1143,2.1735
42,7.9323,2.5665
109,3.4443,3.3101
160,8.3498,2.8552
93,49.159,1.4601
54,7.5148,4.4392
174,25.467,1.4133
47,23.171,1.6475
133,27.033,3.5894
18,48.325,4.5033
78,40.079,1.581
146,9.1848,1.0024
50,44.15,1.7488
160,28.285,3.2666
10,13.986,4.1795
22,16.491,1.4316
51,34.965,3.4796
115,30.477,2.3716
159,13.464,0.34102
99,40.81,3.9278
91,49.786,4.8267
57,6.158,1.4702
17,50.203,3.672
139,37.052,1.9942
22,30.79,1.3117
20,49.577,4.0378
86,20.77,3.3152
191,25.78,2.4192
152,34.965,1.9003
14,41.123,4.2089
87,42.897,1.921
70,9.2892,5.0945
112,21.605,1.6862
190,20.979,2.0853
192,21.292,0.97703
146,47.803,1.7373
85,50.934,3.6269
22,42.062,4.9839
169,7.3061,2.4155
161,43.106,3.6854
89,18.37,3.8287
161,5.9492,2.5608
156,12.212,1.132
29,1.8787,3.4181
87,30.059,0.96468
21,38.513,3.6221
46,33.19,1.4802
40,27.763,1.3396
60,9.0804,1.6461
107,48.22,2.6516
138,42.375,3.4082
149,15.134,0.42402
149,47.281,1.4218
101,16.7,3.1966
29,38.096,4.6407
112,28.076,4.3697
26,29.016,2.1834
74,16.595,4.2664
152,14.925,3.9318
59,43.732,1.8264
12,30.268,1.8429
38,44.358,0.91643
181,44.254,2.6063
162,36.635,0.46708
188,40.288,2.6565
168,43.106,0.87576
186,25.571,0.57278
147,6.6798,3.6583
92,20.144,3.415
159,15.343,2.6139
155,16.7,2.6897
185,40.914,2.9321
84,25.467,1.6739
157,51.769,1.4367
189,43.523,1.4633
69,20.457,1.4316
20,5.0099,4.3989
191,45.506,2.9932
165,37.157,4.2456
90,18.683,2.2929
51,32.877,1.6541
123,13.36,1.6875
49,44.045,3.5368
181,47.698,1.696
15,41.54,1.8362
28,1.9831,1.3532
61,32.669,1.176
67,35.487,4.1002
133,27.972,4.4992
28,11.69,4.5925
11,50.412,2.5359
150,39.348,3.5943
18,10.855,4.5551
104,19.1,0.66548
54,5.7405,3.7089
192,41.123,1.5032
125,25.676,4.4734
135,27.137,2.7982
105,25.676,2.2068
102,3.1312,0.19524
93,48.951,1.2082
198,12.003,2.273
128,48.429,1.3318
140,14.299,3.9531
37,36.113,2.445
30,51.769,2.3294
43,33.921,3.5928
181,38.409,1.1942
47,49.159,2.7845
145,5.4274,4.5759
163,47.385,3.2022
92,22.753,1.3887
76,47.594,3.6888
82,8.8717,2.993
138,4.2793,4.3745
56,23.171,1.6183
102,22.858,3.7805
58,45.193,3.0553
71,28.181,4.264
144,33.817,4.355
71,9.7067,2.3148
14,46.237,3.3344
174,41.749,1.6339
188,7.5148,4.6694
4,32.669,3.792
190,36.322,3.2686
166,52.186,3.6349
12,1.67,2.2041
108,26.615,2.3076
15,6.993,1.558
193,12.003,2.9305
179,27.554,3.4411
114,43.628,0.33046
103,13.673,1.577
12,46.237,1.8585
151,33.817,4.1566
68,25.989,0.79766
54,10.75,3.5502
93,49.473,0.48176
77,7.8279,2.2672
49,18.996,1.4631
5,44.254,3.3026
69,12.629,4.6822
93,26.928,4.6001
96,21.71,1.8363
35,33.817,2.1245
164,40.079,1.361
97,7.2017,0.59086
194,33.712,3.5261
20,17.952,2.3061
88,9.811,4.3097
65,8.1411,1.5349
174,0,2.9403
147,25.571,4.8985
4,50.621,1.6593
105,11.168,0.87099
159,9.4979,3.4519
168,25.676,1.6726
114,33.295,0.81847
31,44.567,0.22835
145,33.921,3.4602
140,32.356,4.3427
152,5.5317,1.7239
75,26.928,1.511
184,36.009,1.4702
103,5.9492,2.5536
165,1.7743,2.3292
30,16.595,1.577
152,1.2525,1.2788
52,39.975,2.2939
17,4.1749,3.6924
146,30.686,2.5718
103,29.016,0.90116
175,24.214,3.2063
41,51.873,1.4384
29,42.688,0.69293
198,11.272,1.4336
50,41.436,3.4991
103,30.894,1.7426
113,41.853,0.5921
70,12.733,2.8974
53,49.159,2.7223
140,37.992,3.5206
45,35.487,3.5747
153,51.038,3.418
1,42.688,0.36121
147,12.629,4.5354
18,24.423,1.8541
137,41.645,2.258
155,28.807,1.6138
173,28.702,2.2256
89,12.316,2.5803
183,40.079,0.6001
134,51.56,4.7102
167,10.646,3.403
174,40.079,2.9883
191,52.082,1.6874
58,36.217,2.8146
103,14.403,4.26
47,42.48,0.72654
66,31.938,1.6707
76,1.7743,4.5606
165,13.777,0.64372
144,49.473,3.4376
78,49.786,3.4393
179,16.804,3.7334
42,42.48,2.3997
94,51.873,3.8557
147,21.188,1.6332
58,48.116,2.3964
44,15.865,4.9783
108,43.628,2.6917
154,7.9323,4.2609
170,17.221,1.0581
169,46.446,1.3649
125,7.3061,1.9173
52,18.265,3.3337
38,5.0099,4.2322
95,42.688,2.3553
179,36.113,0.64523
161,23.797,2.6752
125,10.333,2.2226
149,27.659,4.4271
17,30.372,1.6183
127,8.8717,4.5617
40,25.154,1.2705
117,29.12,0.61744
187,33.608,1.6756
160,10.333,1.5992
11,17.639,0.66669
135,46.446,1.5964
111,14.09,4.9888
14,48.011,4.6888
177,51.351,2.2624
131,10.229,4.7856
10,42.48,4.5018
46,50.829,3.4429
186,18.265,5.0503
139,41.123,4.6981
89,36.739,2.5669
153,37.992,4.2335
122,15.134,3.4883
51,49.159,0.55761
74,10.855,1.5245
184,30.372,3.5569
159,12.525,4.2869
33,23.588,1.2282
62,25.571,1.6858
167,52.291,4.7766
70,16.282,2.3894
156,27.137,0.74451
60,28.076,1.3288
85,26.511,2.0619
196,2.9224,2.5746
45,17.326,1.5311
155,43.419,2.3357
37,3.1312,3.7403
178,12.942,1.4335
136,49.89,2.3558
95,45.193,1.5713
149,39.766,0.94523
9,26.615,0.41204
131,38.305,2.6117
38,18.683,1.444
123,28.598,4.2442
65,1.0437,3.1435
161,43.21,3.4996
61,41.958,2.3259
7,46.133,4.6675
194,3.1312,0.5729
187,34.965,0.31819
86,5.4274,2.0401
99,2.9224,3.9129
53,9.3935,1.8839
116,33.608,2.1012
158,36.217,4.4157
34,27.137,1.1433
45,23.588,4.3135
65,51.351,1.2433
167,19.205,2.4645
3,17.013,1.5867
50,46.237,3.5317
78,3.5487,1.5272
70,1.5656,0.60747
111,41.54,1.3339
145,25.363,3.696
38,40.079,1.237
65,25.989,1.4766
128,36.948,0.69495
85,9.811,-0.0061456
193,30.686,3.6743
154,39.244,2.543
103,36.635,0.31636
105,23.484,1.1495
89,24.214,1.4424
29,45.193,3.2857
16,33.295,0.054063
87,23.693,0.33952
60,40.601,3.1644
170,31.207,1.6795
8,25.154,2.5855
46,17.43,1.7896
9,11.481,3.7827
145,6.5755,4.8591
27,15.552,1.5443
125,6.5755,3.2538
31,5.2186,4.2107
157,11.063,3.5463
35,36.739,1.0948
149,47.594,2.4612
26,0,4.3124
131,43.21,0.53475
9,36.53,1.4702
55,30.581,4.0142
53,31.938,2.6299
88,7.7236,0.86149
22,0.10437,3.6817
84,46.341,1.4355
37,52.291,1.2361
181,26.615,3.6597
181,43.941,0.39108
12,7.5148,1.7114
30,42.584,3.2307
98,9.0804,2.2339
39,49.159,0.20019
71,49.473,1.2678
102,37.783,1.3067
77,6.3667,1.0888
139,21.188,1.3956
109,1.8787,0.56804
137,32.356,0.40626
178,9.2892,1.7876
127,38.2,1.5436
4,35.278,1.5668
75,33.504,3.8341
149,51.351,0.28807
29,14.717,1.3394
64,35.069,2.7133
139,10.75,3.6645
39,29.537,0.9229
53,38.305,1.2591
133,13.151,3.2584
173,4.5924,2.3856
180,35.695,3.6488
79,43.419,4.5177
169,49.681,0.32534
31,47.072,1.4264
48,38.827,2.3626
7,38.827,4.6698
71,41.958,1.3799
98,38.305,4.6074
120,27.972,2.7621
34,12.733,1.7732
169,24.006,1.4835
28,27.241,4.824
5,13.568,1.3664
91,49.89,4.5369
55,40.81,4.2587
156,4.1749,4.6339
110,22.858,2.5238
195,44.463,4.6868
59,6.158,1.6642
45,8.976,1.2903
158,5.5317,1.2441
149,12.629,4.1115
123,43.419,2.2935
175,16.491,3.1845
174,39.453,3.8158
5,10.75,0.79751
167,25.049,1.5902
31,10.75,2.593
32,26.928,1.7341
50,47.594,4.3397
199,35.695,1.9209
142,18.787,1.9075
77,33.086,3.355
29,2.4006,1.3769
65,38.827,4.4774
76,36.322,4.491
114,20.875,3.3063
198,22.44,1.3969
154,8.8717,2.4857
102,0.62624,4.8434
27,38.827,1.0231
6,28.807,0.46875
179,5.8449,2.0727
137,8.0367,0.37508
133,5.0099,2.2974
32,34.756,3.6194
95,33.608,2.6801
165,33.086,1.2795
117,14.821,1.643
155,35.591,3.5394
63,0.41749,2.5846
67,24.006,0.84172
9,7.6192,3.2422
47,28.702,1.6109
94,22.023,4.1951
18,7.2017,3.5659
76,22.231,0.4108
194,28.911,4.422
186,34.025,4.5268
150,18.474,4.6438
7,9.0804,2.5171
77,39.244,1.422
161,6.3667,2.848
156,37.052,1.598
76,30.999,2.4907
134,43.002,0.046384
5,22.962,2.9856
192,48.429,4.6403
78,11.585,1.8267
190,15.656,1.5404
175,31.103,3.7009
99,5.1143,2.6085
148,20.77,1.6191
185,34.13,3.5973
180,17.013,4.6031
1,23.066,3.4329
38,23.588,2.2674
144,43.419,3.7909
100,12.525,3.2489
70,7.4105,1.4209
137,41.54,2.4647
55,46.968,1.656
197,1.1481,1.9031
169,21.501,1.6886
27,47.072,2.5795
167,11.377,1.4661
157,45.924,3.5479
193,17.221,4.792
189,33.504,2.7451
7,1.8787,1.6089
104,44.985,3.5905
32,44.985,0.53201
78,8.976,2.4984
144,38.722,1.5179
190,42.584,0.56393
174,4.8011,1.5048
52,43.523,4.5186
123,26.511,4.6651
140,39.766,0.97627
71,26.302,3.7221
145,51.664,1.6043
160,38.618,1.6311
93,21.292,0.97401
94,3.2356,1.7107
134,3.8618,4.4969
92,34.234,0.53798
140,29.329,1.5396
76,4.1749,2.219
1,1.1481,1.4598
180,7.6192,4.273
64,16.178,4.5716
99,15.865,3.3169
88,24.528,4.6063
28,16.491,4.6924
106,0.73061,3.5946
116,23.588,1.9322
2,18.996,1.6311
93,22.753,3.5951
3,16.282,0.48818
44,23.797,1.5566
145,22.231,4.6516
